Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
1521	-129.03365	92.446526	-32.11063	-276.0367	1000.0	-12.954154	9.206769	-1.6177657	-29.955671	6088000	9.536743e-09	0.15937796	0.0052996934	-0.10315258	-1.2909689	0.045783546	0.41025	1.0	8809.510157346725
1522	-99.31088	101.60079	2.6033492	-268.40335	797.0	-10.771418	9.66383	3.942251	-28.440475	6092000	-1.3017655e-07	0.7257509	0.008312922	-0.61176765	-1.2209162	0.06130228	0.27925	1.0	8815.677824020386
1523	-119.61589	86.465576	-59.32685	-268.8878	1000.0	-12.2083435	8.744895	-0.58005977	-28.746758	6096000	4.196167e-08	0.51813537	-0.005697839	-0.45390952	-1.2341967	0.037278973	0.1305	2.0	8822.022351026535
1524	-92.91244	55.226753	-59.65131	-188.54668	1000.0	-9.54331	5.337417	-2.219419	-23.237724	6100000	-6.771088e-08	0.19401796	0.0020569076	-0.14390115	-1.2709695	0.015743224	0.18325	2.0	8828.559803724289
1525	-130.03886	78.907364	-68.750244	-262.10376	1000.0	-12.973951	7.8063593	-3.5927668	-27.86245	6104000	4.863739e-08	0.055285268	-0.0013191457	-0.024697004	-1.2387593	0.00958878	0.10025	2.0	8835.11224603653
1526	-76.15933	40.5662	-34.3709	-143.32855	1000.0	-7.8502455	4.137719	-0.83772564	-15.692818	6108000	-3.8146974e-09	0.10377484	0.0034510535	-0.06643352	-1.2786644	0.04201186	0.33775	3.0	8841.686216115952
1527	-104.06798	99.87307	-25.335566	-274.8572	1000.0	-10.454372	10.057068	3.7462409	-28.795366	6112000	-4.386902e-08	2.181512	0.006748184	-1.5100443	-1.2746135	0.03757029	0.32225	2.0	8848.207258224487
1528	-44.467743	28.966722	-4.9770117	-80.578415	839.0	-5.3008885	1.7787294	-1.4872735	-8.737549	6116000	9.536744e-10	2.7576132	0.0007746439	-2.430757	-1.2802914	0.020363238	0.2005	1.0	8854.411588907242
1529	-81.57527	16.749596	-65.1001	-109.56202	1000.0	-7.8949094	2.1234233	-2.5188844	-12.458784	6120000	6.103516e-08	0.56793875	0.082770064	-0.4976361	-1.2579772	0.21058688	0.69475	1.0	8860.704988956451
1530	-58.297943	15.103638	-37.180264	-74.209274	1000.0	-6.2948465	1.9786601	-1.5729773	-10.776445	6124000	9.536744e-10	0.43956763	0.024464462	-0.34075654	-1.2530103	0.057147063	0.42625	1.0	8870.154638290405
1531	-139.77742	98.74293	-27.22101	-277.14746	1000.0	-15.046272	11.438676	0.74044466	-31.722847	6128000	-1.3160705e-07	3.450579	0.20766345	-3.2439222	-1.2560071	0.5295621	0.6395	1.0	8876.468194246292
1532	-41.272026	26.747858	-3.4341335	-74.45476	834.5	-5.2886333	3.042044	-0.06442857	-15.713942	6132000	-4.5776368e-08	1.7248833	0.026993612	-1.3140154	-1.2616619	0.114958026	0.5955	1.0	8882.747652769089
1533	-122.59834	101.48117	-41.39546	-295.7858	1000.0	-12.879334	10.772343	-1.108882	-32.298923	6136000	-1.5640259e-07	0.7859772	0.07651849	-0.69114786	-1.2449791	0.1399108	0.34575	1.0	8889.166094303131
1534	-217.58174	69.66141	-105.463905	-294.20087	1000.0	-21.80155	6.9476914	-9.546795	-30.759409	6140000	-3.4332274e-08	0.06851578	0.046139665	-0.05581233	-1.2550799	0.11025235	0.602	2.0	8895.71389389038
1535	-40.288795	24.265911	1.2571902	-57.33104	819.75	-5.046248	2.7900026	2.4150429	-12.466362	6144000	9.536744e-10	2.0330155	0.009373042	-0.85928905	-1.2590108	0.061967935	0.529	2.0	8901.880625724792
1536	-130.19955	101.51408	2.9459414	-271.34613	796.0	-19.066216	8.962197	3.7639081	-28.74374	6148000	2.6702882e-08	0.82729024	0.016880745	-0.5852008	-1.2375592	0.24795096	0.6365	1.0	8907.781049489975
1537	-35.87281	19.52615	-18.539845	-67.64576	1000.0	-2.4333358	3.2805753	3.5963945	-11.528495	6152000	-9.632111e-08	2.8140767	-0.011162991	-2.7087085	-1.2655663	0.02075742	0.1685	7.0	8914.119205474854
1538	-77.086586	94.994705	3.2329762	-256.24493	675.6	-10.728717	9.850735	3.7781348	-28.267977	6156000	1.5807151e-07	1.852668	0.0073270095	-1.2090371	-1.2589473	0.018723171	0.105	2.0	8920.289049386978
1539	-83.01615	64.59753	-28.1952	-193.17868	1000.0	-8.326399	6.645364	0.22957635	-23.141533	6160000	-9.536743e-09	0.15312617	0.0057642334	-0.103632316	-1.2670134	0.018486397	0.07625	2.0	8926.61793255806
1540	-167.4262	94.52195	-54.5661	-292.38547	1000.0	-16.861195	9.317883	-3.303692	-30.536495	6164000	1.001358e-07	0.026203781	-0.0036218644	-0.016049005	-1.2032193	0.011790553	0.18875	2.0	8936.172761678696
1541	-84.74269	49.87166	-43.46952	-169.52419	1000.0	-8.711486	5.094248	-0.13005948	-17.382551	6168000	1.9073487e-09	0.11928356	-0.0075488444	-0.0873091	-1.2825644	0.01930539	0.2035	2.0	8942.601794481277
1542	-79.01098	102.69758	2.9705412	-276.35245	697.0	-10.640623	10.09262	3.8342173	-29.300312	6172000	1.4305115e-07	1.8470432	-0.0023479261	-1.2871192	-1.2405605	0.019224342	0.28975	2.0	8948.841258525848
1543	-107.58583	81.172424	-46.464245	-246.95168	1000.0	-10.821489	8.454943	-0.13437295	-26.192913	6176000	1.14440915e-07	0.3571551	0.024380494	-0.30101296	-1.2098696	0.12462844	0.0685	2.0	8955.709493160248
1544	-61.531147	18.5104	-37.755703	-85.81892	1000.0	-6.4702263	3.314714	-1.1836638	-15.369392	6180000	-7.677078e-08	0.15085363	-0.0048417025	-0.070530176	-1.2981602	0.33841056	0.0585	1.0	8962.22950220108
1545	-49.119583	23.987247	-22.943129	-81.31856	1000.0	-4.7592845	4.012189	3.5464082	-16.757975	6184000	-1.0967255e-08	0.5170673	-0.0012061095	-0.40191674	-1.2288326	0.092674546	0.11075	1.0	8968.74697804451
1546	-210.16885	91.17649	-59.143208	-292.1637	1000.0	-20.705084	8.588659	-3.779078	-30.115335	6188000	-4.005432e-08	0.18996164	0.016425632	-0.17227946	-1.2354231	0.036909517	0.40475	4.0	8975.308551311493
1547	-88.07953	75.27584	-38.767456	-217.88052	1000.0	-8.763723	7.483793	-1.0205305	-24.88893	6192000	-1.1634827e-07	0.12689824	0.0066203433	-0.0798513	-1.2577772	0.047472037	0.46125	1.0	8981.888802051544
1548	-95.76156	84.522736	-26.186975	-237.89932	1000.0	-9.487897	8.535302	-1.2664824	-25.181263	6196000	1.6784668e-07	0.10652999	-0.005079315	-0.084869266	-1.2783481	0.042147633	0.15475	2.0	8988.49686217308
1549	-76.229126	68.55074	3.1647334	-185.24878	796.0	-9.067392	5.9647245	3.9600708	-20.876055	6200000	-7.152558e-08	0.8152523	0.024307085	-0.51234066	-1.1899934	0.03634691	0.117	4.0	8994.653584718704
1550	-72.53684	58.734535	0.48466966	-163.61902	802.5	-8.415506	5.2985926	3.9121687	-18.678514	6204000	7.629395e-09	0.5899461	-0.002842991	-0.30235344	-1.2449651	0.030423613	0.1765	2.0	9003.445642709732
1551	-119.86302	118.219604	1.5205646	-288.61838	800.25	-13.088214	10.259827	3.949198	-29.865347	6208000	9.727478e-08	0.9052517	-0.007922513	-0.66512823	-1.2185248	0.021570874	0.21775	10.0	9009.450816631317
1552	-157.21683	48.520027	-80.45281	-199.79332	1000.0	-15.502385	4.9850807	-6.808918	-20.27815	6212000	8.678436e-08	0.034280565	0.0075431825	-0.02372506	-1.2567102	0.014239833	0.2205	4.0	9015.778555393219
1553	-63.318123	12.476592	-51.58038	-84.24355	1000.0	-6.299186	3.2549894	0.24599671	-16.31749	6216000	-4.196167e-08	2.8630483	0.0018215722	-2.2448807	-1.2553481	0.024819274	0.21075	4.0	9022.305689573288
1554	-138.66896	101.29617	-30.689634	-291.94547	1000.0	-10.310862	6.044803	-0.9010172	-20.63277	6220000	-1.7166137e-08	25.936329	0.13509029	-24.810148	-1.257457	0.22531867	0.52425	2.0	9028.892218828201
1555	-93.21913	72.57099	-29.022814	-213.68912	1000.0	-8.864312	6.9192257	-1.5597343	-21.575853	6224000	-7.200241e-08	0.42675224	0.06502935	-0.37905893	-1.2134877	0.10638814	0.3535	1.0	9035.450089216232
1556	-94.0215	74.85443	2.907241	-201.75148	797.0	-10.876906	5.8666415	4.0584607	-21.076647	6228000	-2.3841858e-08	1.1799583	0.0022241448	-0.9174844	-1.3139752	0.015053628	0.21475	1.0	9041.643167972565
1557	-76.44316	81.64589	-3.150373	-212.10535	830.5	-11.2565	8.928139	2.6552467	-22.14368	6232000	-3.8146974e-09	0.75515467	-0.0022738762	-0.48235276	-1.3072519	0.026015189	0.11475	2.0	9047.69031882286
1558	-134.26624	105.54246	-1.1821702	-257.79617	830.5	-14.472505	9.695286	2.4471164	-26.360577	6236000	-1.3351441e-08	1.2820418	-0.013700991	-0.6717836	-1.2553743	0.009697697	0.1555	79.0	9054.026484966278
1559	-100.25624	94.25865	3.5930843	-215.17406	795.25	-14.874332	10.605902	3.9710755	-27.172668	6240000	-1.1539459e-07	1.3800342	0.010835765	-1.1133864	-1.2852538	0.060233586	0.02075	2.0	9060.018624305725
1560	-150.22144	99.03824	-34.464626	-268.99512	1000.0	-15.049547	10.14311	3.9807968	-27.202932	6244000	1.04904174e-07	1.34198	-0.0028119287	-1.3062532	-1.2715762	0.016545229	0.133	2.0	9069.419620037079
1561	-119.94045	105.04421	2.7644494	-226.86934	797.5	-13.494127	8.876507	3.4813852	-23.319931	6248000	-5.3405763e-08	1.8644823	-0.00096606254	-1.5038056	-1.334151	0.010087468	0.09825	3.0	9075.521603345871
1562	-181.26553	71.36512	-65.581985	-259.56778	1000.0	-18.30338	6.967475	-1.390964	-26.77311	6252000	7.2479246e-08	0.08053609	-0.009004356	-0.070774615	-1.2471358	0.018780958	0.17475	4.0	9081.919486045837
1563	-69.23921	48.41722	-23.354616	-146.2495	1000.0	-7.030918	5.1073756	-1.0975149	-17.979076	6256000	-1.04904174e-07	0.21863702	-0.010558446	-0.17022133	-1.2289162	0.015179318	0.17575	13.0	9088.549279928207
1564	-172.96675	103.58875	-22.64164	-278.4546	1000.0	-17.285738	10.307511	-1.0747311	-27.978134	6260000	1.0681153e-07	0.03827645	0.008333649	-0.023427667	-1.3277677	0.040406294	0.4445	2.0	9095.134313821793
1565	-113.89322	97.043846	-30.122509	-279.18387	1000.0	-11.728005	9.62924	-1.5779958	-28.24543	6264000	3.051758e-08	0.07056846	0.0013099099	-0.03805626	-1.2208884	0.038106613	0.39725	1.0	9101.729612112045
1566	-50.935738	24.911303	-27.609032	-88.64126	1000.0	-5.097692	2.9819326	-1.7500424	-12.834301	6268000	6.484986e-08	0.13212813	0.0011490822	-0.08956174	-1.2899473	0.06071942	0.228	2.0	9108.790427446365
1567	-167.66528	97.147835	-64.903725	-290.93365	1000.0	-17.221512	9.757282	-2.7078106	-30.452768	6272000	3.051758e-08	0.18842049	-0.00038855363	-0.14089939	-1.3393342	0.0065504727	0.04125	2.0	9115.363224029541
1568	-82.20376	70.92362	2.5036092	-193.32526	798.25	-9.749655	6.4636636	3.9792132	-20.533373	6276000	4.768372e-10	0.5808057	0.0048341346	-0.26400748	-1.277051	0.04158704	0.2605	2.0	9121.577227830887
1569	-69.033	50.635834	1.3209814	-140.48676	800.75	-13.2375965	8.830533	3.9977713	-29.489155	6280000	1.4209748e-07	0.81176174	-0.002261311	-0.5635934	-1.2465531	0.018531814	0.09175	5.0	9127.612175703049
1570	-97.261215	61.925713	-37.269627	-200.91104	1000.0	-9.613795	6.489627	-1.5509105	-20.94777	6284000	6.484986e-08	0.43126836	-0.006071451	-0.3993799	-1.3052449	0.017073957	0.147	2.0	9136.973401784897
1571	-94.05165	63.908962	-22.668283	-195.69485	1000.0	-9.475326	6.3579636	0.032915354	-20.512642	6288000	-5.1498414e-08	0.120690584	-0.010309321	-0.09620106	-1.2820089	0.01914995	0.16875	3.0	9143.364738225937
1572	-189.96121	81.46421	-69.617035	-276.762	1000.0	-19.187399	8.090439	-5.5439286	-28.568579	6292000	4.4345857e-08	0.15836711	0.030959785	-0.13478963	-1.2555078	0.07199717	0.513	2.0	9149.953840970993
1573	-80.13862	68.28633	2.483917	-187.3062	798.0	-13.276915	8.7443495	4.011751	-26.626373	6296000	3.242493e-08	0.8229488	0.053523142	-0.53013057	-1.2624354	0.2513206	0.5155	1.0	9156.267400026321
1574	-89.10592	71.63615	-20.637865	-209.43407	1000.0	-8.894986	7.5960145	1.1961432	-21.477661	6300000	-2.8610229e-08	0.28129518	0.013392432	-0.24606101	-1.2842633	0.11925235	0.16825	1.0	9163.447169065475
1575	-67.066086	34.910515	-20.589073	-109.45329	1000.0	-7.000669	3.838835	-0.6285424	-12.888182	6304000	-7.629395e-09	0.19347258	0.008406957	-0.17063236	-1.3042247	0.03740924	0.31725	3.0	9170.045472621918
1576	-45.045982	27.730516	-0.8381882	-68.94448	806.0	-9.77593	8.809845	4.0208726	-27.857197	6308000	8.5830685e-09	0.6427333	0.007726147	-0.39609852	-1.2778863	0.047067344	0.38475	1.0	9176.270349025726
1577	-141.53534	80.6355	-56.104923	-223.62326	1000.0	-14.24178	7.8346715	-2.8759627	-23.297073	6312000	1.0490417e-08	0.10940973	-0.0039007426	-0.08840714	-1.2651631	0.009783281	0.13925	2.0	9182.688883304596
1578	-99.86902	91.812355	-37.83945	-257.8965	1000.0	-10.047972	9.219001	-1.2534151	-26.926155	6316000	4.386902e-08	0.091012664	-0.005437805	-0.04839181	-1.2910196	0.017975023	0.25	3.0	9189.264532327652
1579	-122.51082	103.91334	2.7659442	-268.38913	797.0	-12.603557	10.089254	4.0498743	-27.070263	6320000	6.2942505e-08	0.41517678	-0.0016025162	-0.19462445	-1.246954	0.027059367	0.1905	2.0	9195.518337488174
1580	-97.94329	111.110435	2.657027	-279.25308	797.5	-14.127145	10.449425	4.069162	-28.393095	6324000	-2.4414064e-07	1.2665249	-0.0027905244	-1.0474737	-1.2553931	0.015164532	0.208	3.0	9204.613094329834
1581	-195.09906	76.43126	-64.924644	-258.34293	1000.0	-19.505081	7.6815104	-1.429472	-25.9507	6328000	9.918213e-08	0.1246011	-0.011569557	-0.12036239	-1.2638532	0.017693903	0.16775	8.0	9211.580696105957
1582	-92.721275	81.70759	1.6265521	-221.60988	799.75	-13.703143	7.762016	4.091002	-22.967688	6332000	-7.2479246e-08	0.36983818	-0.0023177871	-0.16748022	-1.2550308	0.02161625	0.15625	3.0	9218.222228050232
1583	-77.983215	55.335175	-24.298355	-169.86418	1000.0	-7.748079	5.686056	-1.0117097	-18.720623	6336000	-3.6239623e-08	0.22436984	-0.009234095	-0.18715218	-1.3056188	0.01725201	0.1215	9.0	9224.630328178406
1584	-97.77007	70.45235	1.1655034	-193.37914	818.75	-14.13668	7.006774	4.122509	-23.127	6340000	4.196167e-08	0.76085967	-0.001537075	-0.35129452	-1.2479496	0.020687807	0.24825	7.0	9230.888160943985
1585	-43.12989	27.441124	-13.9214735	-73.26624	1000.0	-4.5290394	3.865635	3.2359772	-11.640774	6344000	-7.8201296e-08	0.48602313	-0.018916696	-0.44507176	-1.3239584	0.015610003	0.11475	32.0	9237.433417081833
1586	-40.162388	43.289646	2.7748327	-93.403625	596.6667	-6.153484	5.1139364	4.110966	-16.128784	6348000	-1.0871887e-07	2.3060296	-0.006607848	-1.551171	-1.2812573	0.0081911	0.07175	2.0	9243.671386480331
1587	-47.859253	36.277428	1.514607	-95.37827	800.75	-5.8180704	3.5437622	4.2046795	-13.724411	6352000	5.722046e-09	0.5724919	0.00081200886	-0.33200914	-1.252091	0.03684234	0.056	1.0	9249.682803869247
1588	-87.46971	75.824936	3.1684992	-207.25809	796.75	-9.404058	7.484761	4.2403116	-22.921871	6356000	-2.6464463e-08	0.5168549	-0.005034455	-0.26016286	-1.2855457	0.0152539825	0.13825	7.0	9255.723602771759
1589	-88.26097	71.14918	-17.641401	-177.75485	1000.0	-8.37632	7.2596455	0.6666622	-17.762882	6360000	-1.1444092e-08	0.16972052	-0.009967517	-0.14677715	-1.2177211	0.018304633	0.22675	9.0	9262.708173513412
1590	-73.6512	44.814636	-30.791742	-148.90076	1000.0	-7.62669	4.617555	-0.41053343	-15.01043	6364000	6.67572e-08	0.18882677	-0.00017689324	-0.15851656	-1.2358357	0.006060822	0.0345	2.0	9272.245756149292
1591	-90.138535	46.995396	-43.976757	-168.73425	1000.0	-9.046398	4.8533735	-2.4523954	-19.2986	6368000	-2.8371812e-08	0.15918982	-0.007090227	-0.1147615	-1.3346734	0.016475135	0.0975	8.0	9278.672922372818
1592	-85.28265	101.919	-0.9379886	-258.42395	829.25	-9.86605	9.644584	-0.7942691	-26.925535	6372000	1.2493133e-07	2.7650728	-0.003790094	-1.0517669	-1.2537324	0.015922807	0.17325	4.0	9284.939177274704
1593	-131.48238	93.08454	-61.401592	-288.68887	1000.0	-13.277754	9.319831	-3.6709933	-29.372326	6376000	3.8146974e-09	0.07943277	0.0005934448	-0.05761344	-1.2500426	0.015837196	0.217	2.0	9291.354742527008
1594	-76.43542	11.634435	-58.054806	-89.949776	1000.0	-8.001302	2.6384425	-2.0332751	-14.5752125	6380000	-1.4305114e-08	0.23578891	0.04931552	-0.19135176	-1.2238532	0.09066198	0.498	2.0	9297.97152519226
1595	-108.03257	83.36639	-24.416878	-194.42044	1000.0	-10.592444	7.918327	-1.1211648	-20.347818	6384000	1.2588501e-07	0.11865271	0.014164164	-0.10281455	-1.2845159	0.035953734	0.41775	1.0	9306.782304286957
1596	-124.68791	63.40678	-59.259827	-202.71576	1000.0	-12.696588	6.1904893	-1.5286918	-20.920755	6388000	-2.0980835e-08	0.07327776	0.0027467536	-0.043839887	-1.2677561	0.04094471	0.4095	1.0	9313.36831355095
1597	-55.43699	32.779938	-2.53811	-89.359245	833.75	-9.0337305	4.809532	-1.7722144	-18.973408	6392000	1.5735626e-08	2.6927116	0.0041353013	-1.3493592	-1.1998633	0.02852046	0.3645	3.0	9319.608083963394
1598	-42.135155	38.88382	2.9209726	-100.06293	702.4	-7.9752674	6.872419	4.2838345	-23.241205	6396000	7.629395e-09	2.3507786	0.00042734528	-0.39097214	-1.2502166	0.01709152	0.09175	6.0	9325.584189891815
1599	-72.929	94.8576	2.9880931	-244.8181	675.0	-9.512097	9.725084	4.3220644	-25.32035	6400000	7.629395e-09	0.99055624	-0.013552549	-0.6221299	-1.2741426	0.017397	0.108	23.0	9331.764304876328
1600	-108.74132	85.57002	-48.23327	-256.35184	1000.0	-11.032515	8.642962	-1.3920622	-26.77775	6404000	-3.71933e-08	0.5261321	-0.008749916	-0.49060583	-1.2859428	0.009715454	0.07	3.0	9341.219538450241
1601	-85.61143	108.267746	3.4826353	-268.0087	672.6	-10.721966	10.921234	4.407374	-27.313063	6408000	5.722046e-09	1.8723978	-0.0045917365	-1.517205	-1.3217074	0.012090778	0.16875	7.0	9347.271317005157
1602	-36.5756	47.1595	3.3662415	-123.292984	673.2	-6.1463895	5.389804	4.4588795	-13.191978	6412000	4.7683717e-08	1.9552251	-0.0048822104	-1.5983942	-1.3029758	0.015783442	0.11675	4.0	9353.364238500595
1603	-41.806614	22.327497	-3.8571312	-61.308434	826.0	-4.728163	2.2952745	1.7811043	-10.995966	6416000	1.0681153e-07	1.1857597	-0.004082012	-0.96100444	-1.3363172	0.026137015	0.088	5.0	9359.416153430939
1604	-108.06177	101.23023	0.9048413	-273.8914	802.75	-11.076877	9.799384	4.5372887	-27.210836	6420000	1.7547607e-07	0.91941994	0.014856643	-0.6410224	-1.3022075	0.074816786	0.25375	1.0	9365.438102722168
1605	-38.747322	31.276438	2.0793774	-81.81239	799.0	-7.0310793	5.0427866	4.5670204	-18.01384	6424000	-9.298325e-09	0.46648648	-0.0036395632	-0.27864394	-1.3158324	0.019492064	0.2155	7.0	9371.478086471558
1606	-88.48438	102.37525	3.4958148	-227.77097	673.8	-11.607601	10.016431	4.588205	-23.65301	6428000	7.2479246e-08	0.7234788	-0.0037635143	-0.20419788	-1.3100747	0.011455784	0.1665	12.0	9377.580137968063
1607	-85.956955	88.41423	3.4752371	-213.05072	695.0	-13.472193	7.436032	4.608813	-21.941183	6432000	8.392334e-08	3.582983	-0.00089399336	-3.1444492	-1.2520317	0.010492348	0.07875	1.0	9383.674193143845
1608	-46.333763	39.893562	-1.5498687	-106.4092	735.2	-6.107555	4.970587	4.6348257	-14.946822	6436000	2.4795533e-08	4.134984	-0.0015432806	-2.1282399	-1.2620986	0.022462467	0.18975	2.0	9389.742234230042
1609	-23.362038	26.536995	2.1170158	-67.15272	613.0	-4.37441	3.9164102	4.61941	-13.088362	6440000	6.771088e-08	1.0387658	-0.005781427	-0.53306705	-1.3005655	0.019477531	0.12	6.0	9399.134541034698
1610	-120.36165	54.04558	-60.36688	-180.97594	1000.0	-12.572623	5.3953223	0.6873565	-19.641102	6444000	4.9591065e-08	0.51875615	-0.004390987	-0.48796764	-1.3425761	0.012956084	0.143	3.0	9408.57479929924
1611	-74.629364	35.97864	-23.937853	-125.40822	1000.0	-7.1790185	4.576433	0.23997307	-15.389025	6448000	-8.5353854e-08	0.53507996	-0.002433556	-0.49375388	-1.3202004	0.012897824	0.19675	4.0	9415.011749744415
1612	-62.298492	9.796987	-46.950085	-71.67188	1000.0	-6.6108756	1.8771017	-3.4052749	-11.769436	6452000	1.1253357e-07	0.1394705	-0.011575462	-0.08450577	-1.3104608	0.023506539	0.15125	6.0	9421.692523002625
1613	-73.87637	58.266937	-23.260277	-166.07404	1000.0	-7.5291452	6.05186	-0.99542475	-19.752348	6456000	-3.528595e-08	0.0867016	-0.009503505	-0.053731296	-1.3221822	0.014308191	0.16375	10.0	9428.883989095688
1614	-113.18561	107.635445	-1.672265	-286.63202	810.25	-12.653864	9.454198	4.210265	-29.216646	6460000	-6.67572e-08	1.2884245	-0.004615946	-1.0711083	-1.3115811	0.027631648	0.22375	2.0	9435.179121017456
1615	-90.09759	72.59158	-25.780626	-212.73843	1000.0	-8.992603	7.4276853	-0.4078908	-22.182053	6464000	-1.0538101e-07	0.081493944	-0.010790272	-0.062836416	-1.3156972	0.01225878	0.15175	10.0	9441.621769189835
1616	-92.06619	77.46953	1.574249	-213.24402	800.0	-10.351409	7.1810713	4.741481	-22.399666	6468000	3.71933e-08	0.48427102	-0.0054806205	-0.2148276	-1.3148612	0.012097681	0.1455	8.0	9447.943162679672
1617	-93.13412	43.393875	-47.305428	-163.11539	1000.0	-9.537408	4.523312	-3.7306886	-19.166494	6472000	-3.4332274e-08	0.12267307	-0.0013046303	-0.079628445	-1.289701	0.020085292	0.23625	3.0	9454.390314102173
1618	-198.74751	114.90276	-2.1465774	-287.7217	835.75	-20.907057	8.6529045	1.6168299	-28.530308	6476000	1.487732e-07	2.231468	-0.002090332	-2.085692	-1.240249	0.01679866	0.22625	2.0	9460.740762472153
1619	-52.695744	32.089508	1.364978	-78.30225	800.5	-4.6128078	4.779154	4.7896447	-14.462603	6480000	-8.010864e-08	7.4452257	-0.006069994	-7.2313466	-1.3252058	0.010565551	0.1205	3.0	9466.757560253143
1620	-140.13718	97.984795	-22.498465	-276.0801	1000.0	-14.430776	10.549783	0.6413832	-29.197912	6484000	-1.7738343e-07	0.65396035	0.109079584	-0.6196571	-1.2756612	0.19569176	0.6295	2.0	9476.288226604462
1621	-96.14374	100.56611	1.9516355	-264.54733	799.0	-10.646963	9.650245	4.796536	-27.019863	6488000	-1.2397766e-08	0.3546084	0.051481303	-0.18730126	-1.2939925	0.71757114	0.63825	1.0	9482.370163440704
1622	-124.45145	88.59713	-26.335005	-257.00064	1000.0	-12.509944	8.799087	-1.278017	-26.272594	6492000	1.3160705e-07	0.07226407	0.024897939	-0.052885007	-1.2927386	0.20448838	0.50025	1.0	9488.877154827118
1623	-79.89283	72.30735	2.018439	-195.44995	798.75	-8.617353	6.936269	4.8185883	-20.590092	6496000	1.487732e-07	0.25949976	-0.000434845	-0.10072887	-1.3362709	0.08545648	0.232	1.0	9495.173733472824
1624	-68.358025	8.94782	-59.715687	-81.72497	1000.0	-7.1787577	1.3190734	-3.9244847	-9.246546	6500000	3.051758e-08	0.120749295	0.011126757	-0.0954497	-1.2615904	0.018413577	0.27025	1.0	9501.544124364853
1625	-121.18365	42.00951	-62.91767	-179.6974	1000.0	-12.369196	4.26602	-2.624405	-18.62609	6504000	9.632111e-08	0.09473737	-0.00025397493	-0.07633871	-1.2857502	0.013620486	0.17925	1.0	9508.212608575821
1626	-65.54347	48.887844	2.2853212	-135.3949	798.25	-11.862472	8.077285	4.8420887	-25.867805	6508000	3.194809e-08	0.24883993	0.0013681708	-0.09178156	-1.2956182	0.062452223	0.3325	1.0	9514.514604330063
1627	-116.13628	95.27988	-5.73158	-254.57654	849.0	-12.564478	8.56295	-0.9880872	-25.858047	6512000	-2.9563903e-08	2.5501428	-0.0026285115	-1.2719123	-1.3225261	0.028464587	0.146	2.0	9520.599267959595
1628	-82.39213	32.97783	-56.210976	-138.19807	1000.0	-8.357255	4.0533037	1.8756552	-16.009657	6516000	7.2479246e-08	0.5207157	-0.0076060947	-0.44837415	-1.3445824	0.018176608	0.1375	7.0	9527.027241945267
1629	-130.88152	49.65564	-65.025444	-179.59804	1000.0	-13.088285	4.8013606	-5.168982	-18.841354	6520000	5.531311e-08	0.104225695	0.0017232961	-0.0857133	-1.3413738	0.01715673	0.2455	5.0	9533.735723733902
1630	-100.797554	22.562534	-78.30325	-137.2904	1000.0	-9.944051	2.2698612	-6.8067245	-14.617638	6524000	-1.0681153e-07	0.01461477	0.064466484	-0.00714921	-1.2595457	0.07907986	0.5605	1.0	9543.491004705429
1631	-128.85532	107.910034	2.7211459	-277.1125	796.75	-14.176088	9.674711	4.870603	-27.917833	6528000	1.9550324e-08	0.5562644	0.04675682	-0.41829148	-1.2534239	0.1751499	0.6365	1.0	9549.535629749298
1632	-148.0326	90.69295	-0.8326643	-227.39348	825.25	-15.10539	8.44344	0.18497562	-22.925005	6532000	5.984306e-08	1.8104033	0.0031630408	-1.6755937	-1.2429957	0.04737823	0.309	1.0	9555.602849245071
1633	-95.99444	55.78137	-35.34797	-186.3205	1000.0	-9.534215	6.0892887	-0.97962	-18.983166	6536000	-4.9591065e-08	0.7791528	-0.005236378	-0.7216422	-1.2407719	0.07720808	0.12725	2.0	9562.045773267746
1634	-59.76667	35.05026	-18.824589	-111.73685	1000.0	-5.914113	4.156409	3.8410435	-14.251949	6540000	-3.6239623e-08	0.862184	-0.015816286	-0.83033705	-1.2629868	0.0051191556	0.128	79.0	9569.036313533783
1635	-83.49482	49.690502	-26.429537	-162.29811	1000.0	-8.449307	5.6495857	-1.0576806	-17.783155	6544000	7.6293944e-08	0.24872768	-0.010022598	-0.16869555	-1.2710669	0.014854789	0.11475	5.0	9575.67424607277
1636	-71.78856	64.94216	2.0934541	-174.00096	798.25	-10.888289	6.1093373	4.904591	-19.09047	6548000	3.4332274e-08	0.707193	-0.0066933883	-0.52357984	-1.2830079	0.016620044	0.17625	4.0	9581.97647690773
1637	-78.427	28.240868	-56.981033	-126.938644	1000.0	-8.2291565	3.2388446	-2.714363	-15.785536	6552000	9.1552735e-08	0.11143728	-0.008915325	-0.079622395	-1.290659	0.011106773	0.127	12.0	9589.02265882492
1638	-62.34656	61.866253	-8.207034	-165.54526	851.75	-9.702783	7.883589	0.14430046	-23.428295	6556000	3.9100648e-08	2.6265736	-0.0029793167	-1.904441	-1.2918258	0.08762139	0.271	2.0	9595.261664867401
