Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
495	-172.54309	81.83048	-33.035732	-236.85101	1000.0	-15.625618	7.544839	1.5122261	-24.784277	1984000	4.196167e-08	2.845947	0.026108112	-2.6470685	0.31867245	0.09901521	0.484	4.0	2713.563519716263
496	-136.83388	55.615143	-103.69106	-233.15186	1000.0	-13.153942	5.6162596	-3.937437	-24.850508	1988000	-3.1471252e-08	0.5237536	-0.00045244407	-0.46336767	0.2576571	0.019996606	0.23375	1.0	2718.9749228954315
497	-90.844	48.39534	-30.45626	-163.25543	1000.0	-9.268612	4.6187086	2.7663422	-16.617657	1992000	9.536743e-09	0.26512763	0.0005118046	-0.15308893	0.28533858	0.021620043	0.26175	1.0	2724.3118600845337
498	-86.42528	72.86514	-0.4180251	-189.0336	815.75	-10.159904	6.3133187	4.49559	-21.6987	1996000	-6.103516e-08	2.232479	-0.014833984	-2.1076772	0.3316739	0.008469604	0.13875	79.0	2729.7261645793915
499	-114.18613	94.1659	-41.066772	-275.99036	1000.0	-7.2692432	1.351075	-3.398674	-9.386293	2000000	6.5803526e-08	86.52573	-0.007756681	-82.624825	0.31650537	0.0054996675	0.0755	79.0	2735.5540664196014
500	-118.76947	77.29144	4.388486	-208.4877	815.0	-14.294742	6.6594887	-1.2830887	-25.023098	2004000	-1.3351441e-08	24.842285	0.011204304	-23.81064	0.24077247	0.025743935	0.292	6.0	2742.0695123672485
501	-98.96741	48.784824	-43.462463	-176.91199	1000.0	-7.901356	5.6436543	1.4652596	-17.77776	2008000	1.7547607e-07	5.1569734	-0.00041147423	-4.8737216	0.18754102	0.010523214	0.1345	1.0	2747.4478187561035
502	-135.23528	100.512436	-12.576989	-274.21332	1000.0	-14.270173	8.331072	0.5504608	-22.653759	2012000	-3.8146972e-08	24.485933	-0.006850024	-21.595554	0.21819556	0.005467368	0.056	79.0	2753.191512107849
503	-100.04663	43.716747	-47.66951	-151.81584	1000.0	-13.324205	5.3358755	-6.4302063	-25.033432	2016000	-2.6702882e-08	12.059734	-0.0045643654	-11.582924	0.31415862	0.009125209	0.11475	7.0	2758.579420566559
504	-115.95855	66.39	-34.73349	-186.53998	1000.0	-11.570557	7.083082	-0.8191185	-23.372057	2020000	-5.6266785e-08	0.9759922	-0.012289676	-0.9104117	0.3032562	0.0074403514	0.09475	79.0	2764.3712496757507
505	-110.342674	74.11573	-32.02121	-232.3311	1000.0	-10.820396	7.346132	-2.7245598	-25.029165	2024000	2.2888184e-08	0.28301108	-0.006529264	-0.20214002	0.3146266	0.019017382	0.1425	6.0	2769.760240793228
506	-69.891335	69.834656	3.6107645	-164.37521	705.8	-11.127313	6.0129147	5.0216312	-19.755312	2028000	-6.484986e-08	2.774846	-0.008329418	-1.8570421	0.25202867	0.016473051	0.17225	19.0	2774.9910366535187
507	-130.26416	51.49085	-41.5597	-164.36694	1000.0	-12.283594	7.160491	8.080109	-20.518044	2032000	2.8610229e-08	3.40279	-0.012155591	-2.9377813	0.34205902	0.012216701	0.12175	79.0	2780.7168395519257
508	-212.12474	51.724403	-154.84125	-293.43253	1000.0	-19.25435	2.7597625	-7.362829	-24.99333	2036000	4.196167e-08	11.55682	-0.005818279	-7.746594	0.19661313	-0.0012368378	0.063	79.0	2786.4196212291718
509	-85.641495	68.93884	-10.558506	-197.26208	973.75	-7.382793	8.890884	13.535572	-23.16403	2040000	-6.389618e-08	11.341147	-0.012444163	-11.057998	0.20212562	3.6411046e-05	0.09025	79.0	2791.750219345093
510	-165.066	76.415054	-84.914024	-257.73157	1000.0	-16.626707	7.0643435	-8.517908	-24.937225	2044000	2.002716e-08	0.5739286	-0.007966572	-0.4324099	0.14594717	0.0063742343	0.0695	79.0	2798.4598965644836
511	-140.28616	35.967724	-101.877914	-199.15146	1000.0	-14.100328	3.6081438	-5.002968	-24.970873	2048000	-9.536743e-09	0.88522494	-0.0034045754	-0.55376893	0.15828016	0.017740192	0.126	8.0	2803.949937582016
512	-133.74017	103.582924	-18.421099	-256.81488	1000.0	-12.448774	8.361206	-2.2691345	-22.688688	2052000	2.0980835e-08	4.4268456	-0.011588002	-4.085309	0.1292324	0.0012150374	0.078	79.0	2809.9918191432953
513	-79.54718	44.425797	-24.516064	-147.12355	1000.0	-7.6301856	5.4645395	2.9207458	-20.386377	2056000	2.5272369e-08	1.7534713	-0.0135046635	-1.6136341	0.065918855	0.006313198	0.1125	79.0	2815.7082772254944
514	-50.817802	51.04428	6.0557737	-117.62855	849.25	-5.4499435	5.0837793	6.4415894	-18.44569	2060000	7.629395e-09	0.9267014	-0.014220098	-0.7223289	0.07250561	0.011432339	0.1295	79.0	2821.0529685020447
515	-85.37749	60.115017	8.025014	-151.12122	814.5	-9.670288	4.5837226	7.6071014	-18.532345	2064000	-1.1444092e-08	0.639988	-0.014915198	-0.35623267	0.04620509	0.00981844	0.161	79.0	2826.4159524440765
516	-125.4412	98.2548	2.9576964	-235.85321	791.5	-12.768076	8.869279	-1.0681744	-25.191942	2068000	-2.3841858e-08	3.6559777	-0.010513197	-3.2631183	-0.044476915	0.013416675	0.11975	79.0	2831.808999300003
517	-106.54468	74.5603	-30.653706	-230.35574	1000.0	-9.783914	8.058456	1.4955921	-25.188116	2072000	-4.5776368e-08	4.5316234	-0.015384758	-4.3459716	1.4950276e-05	0.008665846	0.11	79.0	2837.4837329387665
518	-81.5123	58.31255	-0.0074159573	-139.67029	817.5	-8.4515295	4.6806564	2.5297813	-20.638779	2076000	1.525879e-08	2.418853	-0.016221186	-1.6707981	0.018236458	0.015332434	0.196	59.0	2842.7751426696777
519	-158.69106	28.984922	-118.32503	-197.50787	1000.0	-15.127248	2.4039354	-5.782749	-22.548424	2080000	5.2213668e-08	2.1424272	-0.009085829	-1.7737339	0.017483052	0.009444961	0.13875	79.0	2848.507779121399
520	-138.4545	59.029896	-69.46783	-230.9191	1000.0	-13.2195835	5.332483	-5.978981	-22.433054	2084000	-2.6702882e-08	0.983748	-0.0012804127	-0.7025697	-0.09403512	0.0131503455	0.0845	12.0	2855.1194767951965
521	-65.263336	53.235786	7.5682554	-138.14302	809.75	-6.811772	5.1725297	9.601223	-14.783274	2088000	-7.629395e-09	1.003566	-0.013120659	-0.8210532	-0.11333077	0.0083472505	0.103	79.0	2860.5310480594635
522	-91.14815	71.04765	-14.995108	-200.6784	1000.0	-8.105722	8.183048	3.5068207	-20.610304	2092000	-9.10759e-08	3.3843343	-0.009632125	-3.2776976	-0.14589539	0.0070448588	0.08275	79.0	2866.2721889019012
523	-79.91085	63.594063	-25.486156	-186.10068	1000.0	-8.687184	6.140929	-0.6995163	-18.955326	2096000	8.392334e-08	0.7960582	-0.016077843	-0.7406711	-0.16259974	0.010214443	0.11525	79.0	2871.9837045669556
524	-147.94095	101.68783	-35.903046	-285.65643	1000.0	-14.062473	8.931219	-2.61483	-25.137524	2100000	1.1444092e-08	2.7780824	-0.009608946	-0.50655985	-0.12740573	0.0010807487	0.07375	79.0	2877.671424627304
525	-168.4315	28.280834	-148.31425	-217.21887	1000.0	-15.224852	2.2546604	-12.563887	-21.720093	2104000	-8.773804e-08	2.2687778	0.12956719	-2.145108	-0.23144574	0.3071496	0.795	2.0	2883.0469620227814
526	-26.208105	31.302433	1.8208045	-76.29214	759.25	-4.481019	5.139348	4.802387	-19.138893	2108000	-1.525879e-08	4.8975954	0.025876468	-4.0175157	-0.18707666	0.3198757	0.66375	1.0	2888.2586464881897
527	-108.41435	72.39905	0.6270095	-195.7899	899.0	-6.6828465	7.7954497	3.3233948	-24.584742	2112000	9.059906e-09	44.88403	0.033737466	-41.94902	-0.23875915	0.041938327	0.27025	1.0	2893.44260597229
528	-88.24242	61.176968	5.489665	-164.8119	816.5	-10.547891	4.7883706	7.970337	-18.611143	2116000	-4.196167e-08	0.35281432	0.001969555	-0.23445684	-0.14515264	0.017553162	0.1325	2.0	2898.533203601837
529	-140.66121	65.99684	-65.470764	-218.03127	1000.0	-13.244063	7.2200294	3.8666496	-24.212223	2120000	-6.103516e-08	1.0602723	-0.0015500832	-0.8737058	-0.1846647	0.015445977	0.20875	3.0	2903.924259185791
530	-66.63501	41.627205	-23.444708	-135.46266	987.0	-5.8398423	5.048879	9.685057	-13.921792	2124000	1.9073487e-09	1.6305516	-0.019735439	-1.3148537	-0.22213668	0.0093738185	0.126	79.0	2910.468740463257
531	-67.897896	55.196087	-12.791264	-159.46216	1000.0	-6.1228647	6.6456013	3.0769634	-18.85012	2128000	1.168251e-08	2.7343228	-0.011939934	-2.6254258	-0.26948985	0.012975499	0.11	79.0	2916.2052924633026
532	-109.15974	46.67801	-41.256924	-171.24535	1000.0	-10.639836	4.6687374	-1.0085506	-18.557714	2132000	-2.3841858e-08	0.17895909	-0.014656178	-0.13335317	-0.29769424	0.011974173	0.09725	79.0	2921.9107580184937
533	-143.99016	63.155636	-73.32348	-213.66158	1000.0	-14.14543	6.244141	-0.99933624	-24.387129	2136000	1.1444092e-08	0.46215767	-0.0073467875	-0.34220484	-0.123002395	0.014714313	0.16175	14.0	2927.329482793808
534	-120.632904	84.17586	-29.16133	-221.70177	1000.0	-10.886835	8.024049	-2.0979443	-25.19481	2140000	-5.3405763e-08	3.3834507	0.011040397	-2.9830062	-0.15501103	0.011534975	0.095	6.0	2932.765577316284
535	-139.47401	76.90904	-57.4267	-235.07422	1000.0	-13.835445	7.643838	-0.9478264	-25.236086	2144000	-3.051758e-08	1.0442548	-0.0116420975	-0.94361424	-0.22393835	0.0117984945	0.13725	79.0	2938.513062953949
536	-106.78548	65.2083	-40.90008	-181.46848	994.0	-9.569672	5.469835	3.0913506	-19.677036	2148000	-5.3405763e-08	7.3801074	-0.01249671	-6.7346745	-0.2978422	0.00995567	0.1595	79.0	2943.937155008316
537	-117.26875	101.42466	6.655985	-225.7125	683.8	-16.712934	6.366869	9.704836	-24.604244	2152000	-3.051758e-08	3.9902246	-0.016388077	-3.3662574	-0.31139416	0.009408052	0.1775	79.0	2949.3353044986725
538	-117.681335	79.3323	8.281373	-211.02278	815.75	-12.027049	7.4098935	7.3518314	-21.846573	2156000	5.9127807e-08	1.0925707	-0.013057691	-0.9269932	-0.34419852	0.008763909	0.0925	79.0	2954.790212392807
539	-82.97781	55.93939	-49.216576	-179.85242	1000.0	-7.3915467	5.9571056	0.114637375	-21.456863	2160000	5.7220458e-08	1.3267667	-0.012300266	-1.0914158	-0.25147596	0.006907775	0.115	79.0	2960.5086426734924
540	-115.37093	98.93367	1.9368811	-243.07936	689.4	-16.7587	5.8783956	0.43045807	-25.26061	2164000	-1.525879e-08	4.813539	-0.005450325	-4.4310803	-0.27581212	0.014470216	0.12475	12.0	2967.1860811710358
541	-108.66382	36.978725	-57.654697	-161.58476	1000.0	-9.998721	4.381866	0.3510971	-16.4847	2168000	-3.8146972e-08	1.4626997	-0.017851245	-1.3851498	-0.27433106	0.00470922	0.0785	79.0	2973.011572122574
542	-130.2462	37.560738	-79.86458	-182.96234	1000.0	-11.286216	6.3829355	2.168024	-19.271053	2172000	-5.8174134e-08	10.2331505	-0.009020629	-9.985025	-0.30851278	0.003450352	0.06175	79.0	2978.760445833206
543	-103.567085	88.29484	1.0416633	-228.92577	851.25	-10.135695	7.9795094	3.152134	-25.343657	2176000	5.173683e-08	5.660053	-0.019185267	-5.1446075	-0.23442063	0.013685614	0.1415	68.0	2984.1547906398773
544	-172.6585	68.61294	-57.31065	-229.17963	1000.0	-17.179192	7.0246854	-2.0454311	-24.683826	2180000	-2.4795533e-08	0.22395441	-0.00375437	-0.1615625	-0.19410048	0.016446888	0.16125	6.0	2989.602672815323
545	-74.146454	37.702156	-21.292368	-118.19298	1000.0	-6.930703	4.2866864	0.3999958	-14.407233	2184000	-1.9073486e-08	0.90316534	-0.014049817	-0.78687215	-0.18978396	0.015271462	0.125	46.0	2995.2395300865173
546	-103.5366	39.78861	-57.13682	-165.18565	1000.0	-10.245506	3.8727086	-5.5247784	-18.43935	2188000	1.7166137e-08	0.13518964	-0.0055354913	-0.0663959	-0.35107306	0.01981508	0.1885	9.0	3000.6892948150635
547	-73.35057	74.07961	9.419233	-189.63759	786.0	-9.428976	6.289324	6.9531326	-17.61591	2192000	1.525879e-08	2.7068975	-0.013248657	-2.0722046	-0.2973084	0.0046101348	0.09375	79.0	3005.844077348709
548	-89.51532	68.29821	-14.751688	-173.55501	1000.0	-8.015084	8.28593	4.443783	-19.07909	2196000	1.0490417e-08	5.384759	-0.012678658	-5.126968	-0.26867887	0.007622793	0.11325	79.0	3011.585268974304
549	-143.81427	36.457253	-82.35886	-172.44812	1000.0	-13.051309	4.342381	-5.906452	-18.745115	2200000	-2.2888184e-08	3.3227134	0.00018579865	-3.1929898	-0.28921428	0.0042652185	0.0305	5.0	3017.0058829784393
550	-156.98578	77.46461	-31.137983	-229.93176	978.25	-15.4244375	5.8902006	0.36410332	-23.608826	2204000	-2.0980835e-08	5.087434	0.0068140295	-4.571613	-0.3546638	0.032259345	0.25775	1.0	3023.3641986846924
551	-145.1968	44.568657	-75.65021	-191.43968	1000.0	-14.360389	4.479991	-0.9975929	-21.267853	2208000	-4.2915342e-09	0.5163631	-0.009132812	-0.37054098	-0.26832268	0.011620395	0.15125	79.0	3029.1154265403748
552	-139.8854	65.80084	-78.636665	-250.84799	1000.0	-13.293217	6.4762664	0.35219955	-24.873276	2212000	-2.0980835e-08	1.0101441	-0.005932192	-0.75002646	-0.26870972	0.01605591	0.052	7.0	3034.5275824069977
553	-147.6678	90.59736	-60.596764	-288.08313	1000.0	-10.291744	4.4806376	-3.2737465	-17.576889	2216000	-5.2452087e-08	36.079033	-0.01044075	-33.266857	-0.29223964	0.003045513	0.096	79.0	3040.6679649353027
554	-182.22885	66.28489	-108.46596	-263.67953	1000.0	-17.840452	6.756461	-9.71644	-25.432867	2220000	5.2452087e-09	0.44663733	-0.006322039	-0.22383568	-0.32396948	0.007358184	0.099	79.0	3046.40190076828
555	-153.69786	61.07989	-63.748837	-227.90695	1000.0	-15.130162	6.1596518	-5.4640408	-22.995583	2224000	1.2397766e-08	0.14185804	-0.010988119	-0.11859318	-0.37156695	0.01024887	0.09025	79.0	3052.1196541786194
556	-151.59497	97.51945	-35.44983	-274.0491	1000.0	-14.436234	9.527412	-0.33233452	-25.495321	2228000	1.9073487e-09	1.2981664	-0.009966825	-0.542181	-0.36779225	0.007446429	0.07225	79.0	3057.86163520813
557	-127.69519	70.92458	-55.755245	-218.81415	1000.0	-13.338797	6.980143	-4.795967	-22.197792	2232000	1.9073486e-08	0.71843094	-0.0022713004	-0.6754945	-0.4340125	0.00018131867	0.041	2.0	3063.303026676178
558	-62.69482	83.31252	9.42532	-187.3925	616.8333	-10.438532	7.897076	5.643017	-25.520208	2236000	-1.3351441e-08	2.8211143	0.005079031	-2.0072207	-0.4262794	0.03539581	0.219	1.0	3068.4820742607117
559	-89.467705	30.746592	-56.024635	-135.39601	1000.0	-8.670033	3.4217186	-1.9841919	-22.531006	2240000	2.2888184e-08	0.51846504	-0.009763695	-0.36719143	-0.41865966	0.013908566	0.11675	79.0	3074.1951537132263
560	-125.06298	99.86559	-2.002704	-236.71907	819.75	-15.028841	7.7654343	4.3623276	-25.14269	2244000	3.8146974e-09	1.9968281	-0.007126647	-1.7675325	-0.48730782	0.018054163	0.18025	9.0	3080.6498482227325
561	-55.631237	75.75241	6.6779466	-196.565	684.4	-9.947905	8.985578	8.147406	-25.137579	2248000	-9.8228455e-08	1.9488016	-0.01581779	-1.5450566	-0.451673	0.0143856695	0.20375	67.0	3086.0607509613037
562	-106.903076	48.63461	-23.673168	-145.89021	1000.0	-8.719532	6.787558	6.8999367	-17.00241	2252000	3.8146972e-08	10.535239	-0.0051485356	-10.152048	-0.50051326	0.0147922365	0.1035	8.0	3091.4985275268555
563	-146.20436	92.20135	-0.5097601	-252.4465	890.25	-14.951827	6.351404	-2.31489	-24.496222	2256000	-5.531311e-08	5.06747	-0.0149536	-4.807947	-0.55480456	0.005616907	0.13475	79.0	3096.9115703105927
564	-213.86981	42.43294	-143.01738	-253.48393	1000.0	-21.044844	4.1731405	-13.175372	-25.456741	2260000	1.04904174e-07	0.11081164	0.08104972	-0.09360536	-0.59575784	0.19697253	0.73775	2.0	3102.345550060272
565	-38.66152	32.202923	-0.24500252	-85.57831	810.0	-7.4637656	6.774937	5.40234	-23.49055	2264000	0.0	4.817609	0.011643288	-3.8555796	-0.60291016	0.09229504	0.3545	1.0	3107.251776456833
566	-181.73941	30.371643	-148.50708	-220.90039	1000.0	-19.803823	3.5067096	-15.446753	-25.566376	2268000	2.0885467e-07	2.4419112	0.0072569284	-2.3222704	-0.55609703	0.013557109	0.208	1.0	3112.648917198181
567	-79.83995	60.579594	5.063578	-138.29315	791.0	-11.555754	4.8991947	0.15351677	-24.616394	2272000	1.9073487e-09	3.0198064	0.0028258846	-2.1313908	-0.6530218	0.06541477	0.33175	1.0	3118.123344182968
568	-94.075035	17.811161	-71.06677	-117.96581	1000.0	-9.220513	2.305093	-5.332718	-13.08429	2276000	1.0490417e-08	1.0772575	0.0064659296	-1.0224699	-0.5426358	0.019339966	0.26075	1.0	3123.5436975955963
569	-128.27872	85.90904	3.886264	-220.63132	813.25	-14.407687	8.068972	10.612589	-25.578722	2280000	-3.0994414e-08	5.172598	-0.012525042	-4.47091	-0.61209166	0.015449109	0.1035	29.0	3128.7901442050934
570	-117.34593	78.93723	8.127184	-200.3729	813.5	-12.527088	6.7460065	8.077225	-23.259838	2284000	4.9591065e-08	0.22109982	-0.009658878	-0.12760165	-0.56594414	0.017593672	0.2135	10.0	3135.221831560135
571	-76.040726	68.47325	-15.626083	-192.39427	1000.0	-6.749279	7.95253	5.2241383	-21.449244	2288000	6.484986e-08	3.3645084	-0.015792323	-3.1963575	-0.570715	0.008155243	0.101	79.0	3141.0018088817596
572	-135.57423	61.212708	-65.76798	-233.67978	1000.0	-13.55074	6.2784114	-5.823435	-25.083725	2292000	-7.629395e-09	0.7079078	-0.008527195	-0.5880113	-0.5871378	0.01253827	0.144	79.0	3146.782889842987
573	-91.330154	77.5865	3.1798267	-165.30737	707.8	-12.6398945	5.5741935	2.3274307	-19.671373	2296000	7.629395e-09	3.9357562	-0.008176292	-3.4606516	-0.5706196	0.016065985	0.16175	14.0	3151.9861426353455
574	-96.38763	50.03851	-16.98254	-154.30243	1000.0	-7.541678	6.722285	3.7736797	-17.950312	2300000	4.7683717e-08	6.366934	-0.015243194	-6.0494676	-0.50887495	0.014794027	0.1545	57.0	3157.634891986847
575	-127.32913	54.824856	-62.587814	-207.12404	1000.0	-11.976582	5.780371	-2.8909893	-24.479706	2304000	-4.005432e-08	1.0523528	-0.009813162	-0.69842094	-0.5225837	0.0045558386	0.10275	79.0	3163.425839662552
576	-204.95193	50.721947	-128.96236	-271.72415	1000.0	-18.432966	3.236454	-12.045793	-24.296585	2308000	-5.2452087e-08	8.94794	-0.002318891	-8.293283	-0.61006665	0.0067175115	0.1005	24.0	3168.950190782547
577	-101.309326	74.34447	0.3145719	-194.34373	897.25	-11.758752	7.454253	2.0312576	-25.627525	2312000	1.07288365e-08	2.1869988	0.0063638664	-1.5582759	-0.57219434	0.067713946	0.3425	1.0	3174.162955760956
578	-135.59306	63.102673	-58.046185	-229.7393	1000.0	-12.932313	5.217886	-5.5008945	-22.47912	2316000	8.392334e-08	1.9220273	-0.009818146	-1.74475	-0.597306	0.005504408	0.11925	79.0	3179.933696746826
579	-161.5762	76.92793	-61.305374	-267.51602	1000.0	-15.760066	6.881836	-5.72896	-24.921331	2320000	-2.6702882e-08	0.9894602	-0.007141022	-0.7168932	-0.59606844	-0.00064369786	0.06375	79.0	3185.680908679962
580	-105.2504	54.138443	-36.488598	-175.73941	1000.0	-10.411562	5.6069245	-2.0897236	-20.153414	2324000	0.0	0.26481953	-0.01068597	-0.16391915	-0.6326997	0.0122143105	0.1725	79.0	3192.586821079254
581	-63.00953	68.661026	4.7721195	-170.09889	708.0	-8.555915	6.3924255	5.164036	-19.280087	2328000	-9.536744e-10	1.1423407	-0.0099948095	-0.8039409	-0.6656474	0.019083584	0.155	22.0	3198.101956129074
582	-125.81947	67.71378	-30.336803	-202.5328	1000.0	-12.078486	7.287402	0.19921303	-22.148827	2332000	8.773804e-08	0.48418257	-0.015559946	-0.4450663	-0.6869448	0.009450489	0.107	79.0	3203.8482830524445
583	-97.86659	62.82437	8.297921	-155.71817	820.25	-11.958176	4.245726	4.893923	-20.49736	2336000	-1.525879e-08	0.6660227	-0.015519273	-0.41718495	-0.7681571	0.012079807	0.16375	79.0	3209.1856937408447
584	-159.83115	63.349796	-51.164207	-208.65636	1000.0	-13.293476	4.8528223	-1.7352619	-17.187263	2340000	1.4305114e-08	8.406613	-0.008366364	-7.9313726	-0.8865332	0.0046190415	0.06825	79.0	3214.9862163066864
585	-63.432224	60.98826	-12.62383	-167.67491	1000.0	-5.5817575	6.74496	1.7414341	-18.69699	2344000	-5.722046e-09	1.1500558	-0.011368994	-1.076619	-0.84226406	0.01331395	0.11725	79.0	3220.73824095726
586	-50.090675	69.8343	3.4594214	-180.44255	739.0	-7.126178	7.643589	4.3916264	-23.123142	2348000	3.8146974e-09	1.6177746	-0.018201984	-1.3263123	-0.79053247	0.009853897	0.15825	79.0	3226.197115421295
587	-66.58734	54.343697	4.314559	-128.0881	815.25	-9.903952	6.1642013	7.6884403	-19.879705	2352000	-1.8119811e-08	0.25608397	-0.010998555	-0.13149953	-0.9185891	0.01404882	0.18025	16.0	3231.497359752655
588	-137.10605	67.51077	-60.304207	-244.98045	1000.0	-13.359956	6.4643936	-5.1637707	-25.19322	2356000	1.859665e-08	0.19174425	0.025048193	-0.17599125	-0.8507238	0.05201845	0.38825	2.0	3237.0198588371277
589	-108.31858	56.70036	-54.48991	-201.61223	1000.0	-10.770254	5.945631	-1.4007511	-22.087877	2360000	6.484986e-08	0.3930492	0.023985827	-0.34241533	-0.8707696	0.07107598	0.50525	1.0	3242.552639722824
590	-128.87006	87.998634	-2.3327906	-248.93745	820.0	-15.691015	6.266253	3.4585495	-25.009827	2364000	-1.525879e-08	1.0896397	-0.01216079	-0.99653274	-0.88781554	0.01401595	0.135	79.0	3249.286685228348
591	-72.36795	56.262856	-1.3524191	-158.75185	838.75	-7.756672	3.066211	2.5981083	-18.812489	2368000	-2.0742416e-08	7.435667	-0.010984779	-6.731101	-0.99051464	0.0074460767	0.10875	79.0	3254.707789182663
592	-143.5592	91.17202	-16.652891	-234.79149	1000.0	-11.452221	9.998608	5.7834873	-25.491085	2372000	-2.4795533e-08	8.674747	-0.01029259	-8.279512	-0.9594325	0.008391465	0.09225	79.0	3260.461564064026
593	-99.58905	107.70817	9.8155	-262.84888	783.5	-14.968664	10.378527	5.2800007	-25.016891	2376000	-3.862381e-08	1.2183403	-0.010480626	-0.87943256	-1.0088917	0.004826454	0.09225	79.0	3265.8702869415283
594	-107.63281	75.68764	-45.126873	-235.85388	1000.0	-11.315158	7.614185	-3.7114773	-24.47967	2380000	-1.1444092e-08	0.4264039	-0.013812089	-0.39511722	-1.0183289	0.009722884	0.10025	79.0	3271.717258453369
595	-141.35902	34.380352	-117.16019	-200.6053	1000.0	-13.821548	3.115991	-9.56715	-23.002903	2384000	4.863739e-08	0.62899894	0.0010949888	-0.52751	-1.0323685	0.0075025465	0.06975	5.0	3277.504114627838
596	-112.851654	68.397835	-30.69231	-203.26772	1000.0	-11.555287	6.67254	-2.1052208	-25.66703	2388000	-3.218651e-08	0.63401794	0.004436323	-0.4668967	-1.096681	0.019434504	0.19725	1.0	3282.9473383426666
597	-84.19831	57.540455	2.223787	-138.76068	878.25	-8.228912	5.1908875	5.749798	-14.635794	2392000	-4.9591065e-08	1.0619127	-0.016779263	-0.8148799	-1.0402882	0.009603475	0.1115	79.0	3288.3690395355225
598	-96.735	68.62089	1.9231355	-186.56523	864.5	-10.430103	5.6941886	7.06719	-20.977365	2396000	-3.33786e-08	0.24587001	-0.016259825	-0.20610937	-1.0448327	0.012434791	0.11125	58.0	3293.722578525543
599	-58.148033	93.62468	5.010087	-241.76756	711.0	-7.0681834	9.251583	9.155331	-24.97086	2400000	-4.196167e-08	2.742054	-0.016617715	-2.2453556	-1.139842	0.0042653945	0.12575	79.0	3298.872782230377
600	-135.8786	66.979546	-59.138294	-216.87653	1000.0	-12.552781	7.317324	-1.3548412	-25.191364	2404000	-8.106232e-08	2.0141964	-0.007710556	-1.8709259	-1.16718	0.011950803	0.18025	50.0	3305.7740800380707
601	-116.32065	24.457905	-90.86641	-149.42302	1000.0	-12.215941	2.5348132	-9.29561	-23.174442	2408000	-4.9591065e-08	0.63557553	-0.008514699	-0.54594326	-1.2299519	0.010902375	0.1165	79.0	3311.5813286304474
602	-56.358597	72.055595	5.152061	-184.38254	630.1667	-9.894442	7.047423	5.500725	-21.157297	2412000	-8.2015994e-08	2.7658856	-0.018312093	-2.086567	-1.2878147	0.008660513	0.14925	79.0	3317.0559632778168
603	-75.78762	90.239944	2.4162278	-228.36516	817.75	-8.640673	8.276631	6.0455723	-23.5663	2416000	-1.9073487e-09	0.96972394	-0.011347019	-0.71359825	-1.3249595	0.0124752335	0.13225	79.0	3322.534793615341
604	-149.55553	86.41504	-7.84837	-220.76176	1000.0	-12.789817	9.157209	3.1434097	-23.948812	2420000	1.6212464e-08	6.5679927	0.008981285	-6.237654	-1.2840613	0.0089690285	0.11825	2.0	3328.0092067718506
605	-66.8642	49.074413	2.957518	-113.0214	816.0	-9.658546	3.944016	3.7353172	-22.319115	2424000	-3.8146972e-08	1.7275628	0.013018013	-1.4182764	-1.2982228	0.10254442	0.36575	1.0	3333.3746287822723
606	-116.30012	90.344986	3.4598944	-208.21785	816.25	-13.695207	7.3699555	5.801634	-21.97601	2428000	1.04904174e-07	0.5038395	0.010609928	-0.35621086	-1.2942629	0.07484303	0.4925	1.0	3338.554223060608
607	-154.40088	60.986435	-69.79263	-231.57637	1000.0	-15.211213	5.9052444	-1.9216022	-23.689224	2432000	-9.1552735e-08	0.79998356	-0.00944408	-0.70632225	-1.2634258	0.013506383	0.101	79.0	3344.3463356494904
608	-109.76487	94.43091	1.3193139	-231.4805	842.25	-11.983508	8.71427	5.6901207	-24.832836	2436000	-7.629395e-09	0.47831264	-0.017477967	-0.3269915	-1.3285015	0.004448817	0.14925	79.0	3349.7735075950623
609	-81.50679	48.064037	-21.848677	-136.59332	1000.0	-6.6800466	5.1875343	4.0654373	-14.571317	2440000	2.8610229e-08	4.920081	-0.015496673	-4.792787	-1.4998045	0.015244255	0.1675	71.0	3355.491964817047
610	-94.46327	73.92448	-46.381454	-222.26254	1000.0	-9.517252	7.3033504	-3.7131672	-24.578627	2444000	-3.2901763e-08	0.31857428	-0.013790043	-0.27066183	-1.4991136	0.011762764	0.11525	79.0	3362.801685333252
611	-93.8397	24.566023	-60.41733	-129.70537	1000.0	-9.534828	2.7733705	-0.97104645	-14.984018	2448000	-2.3841857e-09	0.2564389	-0.0014350362	-0.20873088	-1.4694488	0.012049269	0.1105	3.0	3368.260934114456
612	-113.55777	77.86853	-34.41636	-193.77171	1000.0	-9.347363	5.8811226	-3.0262089	-22.209677	2452000	2.2888184e-08	7.1067295	-0.006533306	-6.762106	-1.4721729	0.005430683	0.08175	79.0	3374.1256272792816
613	-157.42726	89.253975	-66.08778	-256.66257	1000.0	-15.026559	7.586352	-6.630041	-23.480717	2456000	-4.7683717e-08	2.1371465	-0.0081032775	-2.0160525	-1.3689924	0.004116957	0.09075	79.0	3379.890648841858
